gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,Churn_encoded,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,EstimatedTotalCharges,ContractLengthMonths,ServiceCount,IsNewCustomer,TenureGroup_New (0-12mo),TenureGroup_Established (13-24mo),TenureGroup_Loyal (25-48mo),TenureGroup_Very Loyal (49-72mo)
Male,0,No,36,Yes,No,95,No,1,0,1,0,0,True,False,True,False,False,3420,1,2,0,False,False,True,False
Male,0,Yes,32,Yes,Yes,20,No,1,1,1,1,0,False,True,False,False,True,640,24,3,0,False,False,True,False
Female,0,Yes,30,Yes,No,19,No,0,1,1,0,0,True,False,False,True,False,570,12,2,0,False,False,True,False
Male,0,No,21,Yes,No,106,Yes,1,0,1,0,1,False,True,False,True,False,2226,12,2,0,False,True,False,False
Male,0,No,66,Yes,No,106,Yes,1,0,1,0,1,False,True,True,False,False,6996,1,2,0,False,False,False,True
Male,0,No,32,Yes,No,80,Yes,1,0,1,0,1,False,True,True,False,False,2560,1,2,0,False,False,True,False
Female,1,No,3,Yes,No,80,Yes,0,0,1,0,1,False,True,True,False,False,240,1,2,1,True,False,False,False
Female,0,Yes,69,Yes,Yes,20,No,0,1,1,1,0,False,True,True,False,False,1380,1,3,0,False,False,False,True
Male,0,No,10,Yes,Yes,110,Yes,1,0,1,1,1,False,True,False,False,True,1100,24,3,0,True,False,False,False
Female,1,No,1,Yes,Yes,69,Yes,0,0,1,1,1,True,False,True,False,False,69,1,3,1,True,False,False,False
Male,0,No,69,Yes,Yes,91,No,1,0,1,1,0,False,True,True,False,False,6279,1,3,0,False,False,False,True
Female,1,No,4,Yes,No,94,Yes,0,0,1,0,1,False,True,True,False,False,376,1,2,1,True,False,False,False
Male,0,Yes,66,Yes,Yes,63,No,1,1,1,1,0,False,True,False,True,False,4158,12,3,0,False,False,False,True
Female,0,No,35,No,Yes,24,No,0,0,0,1,0,True,False,False,True,False,840,12,2,0,False,False,True,False
Male,0,No,22,Yes,No,105,No,1,0,1,0,0,True,False,True,False,False,2310,1,2,0,False,True,False,False
Female,0,Yes,55,Yes,No,19,No,0,1,1,0,0,True,False,True,False,False,1045,1,2,0,False,False,False,True
Male,0,No,9,Yes,No,81,Yes,1,0,1,0,1,False,True,True,False,False,729,1,2,0,True,False,False,False
Female,0,No,55,Yes,No,90,No,0,0,1,0,0,True,False,False,True,False,4950,12,2,0,False,False,False,True
Female,0,No,36,Yes,Yes,106,No,0,0,1,1,0,False,True,False,True,False,3816,12,3,0,False,False,True,False
Male,1,No,27,Yes,No,81,Yes,1,0,1,0,1,True,False,True,False,False,2187,1,2,0,False,False,True,False
Female,0,Yes,67,Yes,Yes,107,No,0,1,1,1,0,False,True,True,False,False,7169,1,3,0,False,False,False,True
Female,1,No,54,Yes,No,102,Yes,0,0,1,0,1,True,False,True,False,False,5508,1,2,0,False,False,False,True
Male,0,No,62,No,No,39,No,1,0,0,0,0,True,False,False,True,False,2418,12,1,0,False,False,False,True
Male,0,Yes,56,No,No,52,No,1,1,0,0,0,True,False,False,False,True,2912,24,1,0,False,False,False,True
Female,0,No,34,Yes,No,110,Yes,0,0,1,0,1,True,False,True,False,False,3740,1,2,0,False,False,True,False
Female,0,Yes,33,Yes,No,86,Yes,0,1,1,0,1,True,False,True,False,False,2838,1,2,0,False,False,True,False
Female,0,No,5,Yes,No,94,Yes,0,0,1,0,1,True,False,True,False,False,470,1,2,1,True,False,False,False
Female,0,No,16,Yes,No,20,No,0,0,1,0,0,False,True,True,False,False,320,1,2,0,False,True,False,False
Male,0,No,34,Yes,No,89,No,1,0,1,0,0,True,False,True,False,False,3026,1,2,0,False,False,True,False
Female,1,No,58,Yes,No,106,Yes,0,0,1,0,1,True,False,True,False,False,6148,1,2,0,False,False,False,True
Female,1,No,66,Yes,No,71,No,0,0,1,0,0,True,False,True,False,False,4686,1,2,0,False,False,False,True
Male,0,No,37,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,740,1,2,0,False,False,True,False
Female,0,Yes,6,Yes,No,46,No,0,1,1,0,0,True,False,False,True,False,276,12,2,1,True,False,False,False
Male,0,No,65,Yes,No,74,No,1,0,1,0,0,True,False,True,False,False,4810,1,2,0,False,False,False,True
Male,0,No,51,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,1020,1,2,0,False,False,False,True
Male,0,No,2,Yes,No,45,Yes,1,0,1,0,1,True,False,True,False,False,90,1,2,1,True,False,False,False
Male,0,No,18,Yes,No,68,No,1,0,1,0,0,False,True,False,True,False,1224,12,2,0,False,True,False,False
Female,0,No,51,Yes,Yes,60,No,0,0,1,1,0,True,False,True,False,False,3060,1,3,0,False,False,False,True
Male,0,No,15,Yes,Yes,100,No,1,0,1,1,0,True,False,False,False,True,1500,24,3,0,False,True,False,False
Male,0,Yes,72,Yes,Yes,106,No,1,1,1,1,0,False,True,False,False,True,7632,24,3,0,False,False,False,True
Male,0,Yes,12,Yes,No,19,No,1,1,1,0,0,False,True,True,False,False,228,1,2,0,True,False,False,False
Male,0,No,60,No,Yes,40,No,1,0,0,1,0,False,True,True,False,False,2400,1,2,0,False,False,False,True
Female,0,No,32,Yes,No,19,No,0,0,1,0,0,True,False,True,False,False,608,1,2,0,False,False,True,False
Male,0,No,6,Yes,Yes,80,Yes,1,0,1,1,1,False,True,True,False,False,480,1,3,1,True,False,False,False
Male,0,Yes,39,Yes,Yes,100,No,1,1,1,1,0,False,True,False,False,True,3900,24,3,0,False,False,True,False
Male,0,No,2,Yes,Yes,75,No,1,0,1,1,0,False,True,True,False,False,150,1,3,1,True,False,False,False
Male,0,No,71,Yes,No,79,No,1,0,1,0,0,True,False,False,True,False,5609,12,2,0,False,False,False,True
Female,0,No,1,Yes,No,60,Yes,0,0,1,0,1,True,False,True,False,False,60,1,2,1,True,False,False,False
Male,0,No,2,Yes,No,80,Yes,1,0,1,0,1,True,False,True,False,False,160,1,2,1,True,False,False,False
Female,0,Yes,72,Yes,Yes,110,No,0,1,1,1,0,False,True,True,False,False,7920,1,3,0,False,False,False,True
Female,0,No,41,Yes,No,69,No,0,0,1,0,0,True,False,False,False,True,2829,24,2,0,False,False,True,False
Male,1,No,7,Yes,Yes,75,No,1,0,1,1,0,False,True,False,False,True,525,24,3,0,True,False,False,False
Male,1,No,35,Yes,Yes,95,No,1,0,1,1,0,False,True,False,True,False,3325,12,3,0,False,False,True,False
Male,0,No,31,Yes,Yes,80,No,1,0,1,1,0,False,True,False,False,True,2480,24,3,0,False,False,True,False
Male,0,Yes,45,Yes,No,24,No,1,1,1,0,0,True,False,False,True,False,1080,12,2,0,False,False,True,False
Male,0,No,15,Yes,No,93,Yes,1,0,1,0,1,True,False,False,False,True,1395,24,2,0,False,True,False,False
Male,0,Yes,27,Yes,No,20,No,1,1,1,0,0,False,True,True,False,False,540,1,2,0,False,False,True,False
Female,1,No,31,Yes,No,91,No,0,0,1,0,0,True,False,False,True,False,2821,12,2,0,False,False,True,False
Female,0,Yes,41,Yes,Yes,66,Yes,0,1,1,1,1,True,False,False,False,True,2706,24,3,0,False,False,True,False
Male,0,No,19,Yes,No,19,No,1,0,1,0,0,True,False,True,False,False,361,1,2,0,False,True,False,False
Female,0,Yes,25,No,No,59,Yes,0,1,0,0,1,True,False,False,True,False,1475,12,1,0,False,False,True,False
Female,0,Yes,15,Yes,Yes,105,No,0,1,1,1,0,True,False,False,True,False,1575,12,3,0,False,True,False,False
Female,0,Yes,2,Yes,Yes,72,No,0,1,1,1,0,False,True,True,False,False,144,1,3,1,True,False,False,False
Male,0,No,12,Yes,No,50,Yes,1,0,1,0,1,True,False,True,False,False,600,1,2,0,True,False,False,False
Female,1,No,23,Yes,No,79,No,0,0,1,0,0,False,True,False,False,True,1817,24,2,0,False,True,False,False
Female,0,Yes,22,Yes,No,20,No,0,1,1,0,0,False,True,True,False,False,440,1,2,0,False,True,False,False
Male,0,Yes,71,Yes,Yes,101,No,1,1,1,1,0,True,False,False,False,True,7171,24,3,0,False,False,False,True
Female,1,Yes,30,Yes,Yes,101,No,0,1,1,1,0,False,True,True,False,False,3030,1,3,0,False,False,True,False
Female,0,No,20,Yes,Yes,19,No,0,0,1,1,0,True,False,False,False,True,380,24,3,0,False,True,False,False
Male,0,No,1,Yes,No,56,No,1,0,1,0,0,True,False,True,False,False,56,1,2,1,True,False,False,False
Female,0,Yes,68,Yes,Yes,85,No,0,1,1,1,0,True,False,False,False,True,5780,24,3,0,False,False,False,True
Male,0,No,14,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,280,1,2,0,False,True,False,False
Male,0,Yes,2,Yes,Yes,20,Yes,1,1,1,1,1,False,True,False,False,True,40,24,3,1,True,False,False,False
Male,0,No,38,Yes,Yes,70,No,1,0,1,1,0,False,True,True,False,False,2660,1,3,0,False,False,True,False
Male,0,No,18,Yes,Yes,20,No,1,0,1,1,0,True,False,False,True,False,360,12,3,0,False,True,False,False
Female,0,No,31,Yes,No,104,No,0,0,1,0,0,True,False,True,False,False,3224,1,2,0,False,False,True,False
Female,0,Yes,71,Yes,No,64,No,0,1,1,0,0,False,True,True,False,False,4544,1,2,0,False,False,False,True
Male,0,No,67,Yes,Yes,110,No,1,0,1,1,0,False,True,True,False,False,7370,1,3,0,False,False,False,True
Male,0,No,72,Yes,Yes,92,No,1,0,1,1,0,True,False,False,False,True,6624,24,3,0,False,False,False,True
Male,1,No,32,Yes,Yes,106,Yes,1,0,1,1,1,True,False,False,False,True,3392,24,3,0,False,False,True,False
Male,0,Yes,4,Yes,Yes,81,Yes,1,1,1,1,1,False,True,False,True,False,324,12,3,1,True,False,False,False
Female,0,No,23,Yes,No,60,No,0,0,1,0,0,False,True,True,False,False,1380,1,2,0,False,True,False,False
Female,0,Yes,66,Yes,No,67,No,0,1,1,0,0,True,False,False,False,True,4422,24,2,0,False,False,False,True
Male,1,No,57,Yes,No,105,No,1,0,1,0,0,True,False,False,False,True,5985,24,2,0,False,False,False,True
Female,0,No,36,Yes,No,90,No,0,0,1,0,0,True,False,True,False,False,3240,1,2,0,False,False,True,False
Male,0,No,13,No,No,25,No,1,0,0,0,0,False,True,True,False,False,325,1,1,0,False,True,False,False
Female,0,No,9,Yes,Yes,83,Yes,0,0,1,1,1,False,True,True,False,False,747,1,3,0,True,False,False,False
Female,0,Yes,5,Yes,Yes,81,No,0,1,1,1,0,False,True,False,False,True,405,24,3,1,True,False,False,False
Female,0,No,67,Yes,Yes,86,No,0,0,1,1,0,True,False,False,False,True,5762,24,3,0,False,False,False,True
Male,0,No,4,Yes,Yes,75,Yes,1,0,1,1,1,True,False,False,False,True,300,24,3,1,True,False,False,False
Female,0,No,1,Yes,Yes,70,Yes,0,0,1,1,1,True,False,True,False,False,70,1,3,1,True,False,False,False
Female,0,Yes,31,Yes,No,20,Yes,0,1,1,0,1,True,False,False,False,True,620,24,2,0,False,False,True,False
Male,0,No,3,Yes,Yes,43,Yes,1,0,1,1,1,True,False,False,False,True,129,24,3,1,True,False,False,False
Female,0,Yes,4,Yes,No,79,No,0,1,1,0,0,True,False,False,True,False,316,12,2,1,True,False,False,False
Female,0,No,33,Yes,No,95,No,0,0,1,0,0,True,False,False,False,True,3135,24,2,0,False,False,True,False
Female,0,Yes,58,Yes,No,25,No,0,1,1,0,0,True,False,True,False,False,1450,1,2,0,False,False,False,True
Male,0,Yes,25,Yes,No,25,No,1,1,1,0,0,True,False,False,False,True,625,24,2,0,False,False,True,False
Male,0,No,4,Yes,No,76,Yes,1,0,1,0,1,True,False,True,False,False,304,1,2,1,True,False,False,False
Male,1,No,51,Yes,Yes,94,No,1,0,1,1,0,True,False,True,False,False,4794,1,3,0,False,False,False,True
Male,0,No,19,No,Yes,25,No,1,0,0,1,0,False,True,True,False,False,475,1,2,0,False,True,False,False
Female,0,No,11,Yes,Yes,44,Yes,0,0,1,1,1,True,False,False,True,False,484,12,3,0,True,False,False,False
Female,0,No,24,Yes,No,56,No,0,0,1,0,0,True,False,True,False,False,1344,1,2,0,False,True,False,False
Male,0,No,18,Yes,Yes,74,No,1,0,1,1,0,True,False,False,True,False,1332,12,3,0,False,True,False,False
Female,0,No,4,No,No,24,Yes,0,0,0,0,1,True,False,False,True,False,96,12,1,1,True,False,False,False
Female,0,No,12,Yes,Yes,78,Yes,0,0,1,1,1,False,True,True,False,False,936,1,3,0,True,False,False,False
Male,1,No,19,Yes,No,88,Yes,1,0,1,0,1,True,False,False,False,True,1672,24,2,0,False,True,False,False
Male,1,No,31,Yes,No,97,No,1,0,1,0,0,True,False,True,False,False,3007,1,2,0,False,False,True,False
Male,1,No,61,Yes,No,64,No,1,0,1,0,0,True,False,True,False,False,3904,1,2,0,False,False,False,True
Male,1,No,8,Yes,No,70,No,1,0,1,0,0,True,False,False,True,False,560,12,2,0,True,False,False,False
Female,0,Yes,49,Yes,No,87,No,0,1,1,0,0,True,False,True,False,False,4263,1,2,0,False,False,False,True
Male,0,No,5,No,No,51,Yes,1,0,0,0,1,False,True,True,False,False,255,1,1,1,True,False,False,False
Male,0,Yes,35,Yes,Yes,73,No,1,1,1,1,0,False,True,False,False,True,2555,24,3,0,False,False,True,False
Male,0,No,70,Yes,No,116,Yes,1,0,1,0,1,True,False,True,False,False,8120,1,2,0,False,False,False,True
Male,0,No,1,Yes,No,101,Yes,1,0,1,0,1,False,True,False,False,True,101,24,2,1,True,False,False,False
Female,0,No,31,Yes,No,88,No,0,0,1,0,0,True,False,False,False,True,2728,24,2,0,False,False,True,False
Female,1,No,13,Yes,No,74,Yes,0,0,1,0,1,True,False,True,False,False,962,1,2,0,False,True,False,False
Male,0,Yes,28,No,Yes,51,No,1,1,0,1,0,False,True,False,False,True,1428,24,2,0,False,False,True,False
Male,1,No,50,Yes,Yes,70,No,1,0,1,1,0,False,True,True,False,False,3500,1,3,0,False,False,False,True
Female,1,No,22,Yes,No,20,No,0,0,1,0,0,True,False,False,True,False,440,12,2,0,False,True,False,False
Male,0,Yes,36,No,No,61,No,1,1,0,0,0,True,False,True,False,False,2196,1,1,0,False,False,True,False
Male,0,No,40,Yes,Yes,106,No,1,0,1,1,0,False,True,True,False,False,4240,1,3,0,False,False,True,False
Male,0,Yes,19,Yes,No,50,No,1,1,1,0,0,True,False,True,False,False,950,1,2,0,False,True,False,False
Female,0,Yes,4,Yes,Yes,81,Yes,0,1,1,1,1,True,False,False,False,True,324,24,3,1,True,False,False,False
Female,0,No,35,Yes,No,86,Yes,0,0,1,0,1,True,False,False,False,True,3010,24,2,0,False,False,True,False
Female,0,No,20,Yes,Yes,69,No,0,0,1,1,0,False,True,True,False,False,1380,1,3,0,False,True,False,False
Male,0,No,11,Yes,No,20,No,1,0,1,0,0,True,False,False,True,False,220,12,2,0,True,False,False,False
Female,0,Yes,9,Yes,No,20,No,0,1,1,0,0,True,False,False,False,True,180,24,2,0,True,False,False,False
Female,0,Yes,71,Yes,No,99,No,0,1,1,0,0,True,False,True,False,False,7029,1,2,0,False,False,False,True
Female,0,Yes,71,Yes,No,20,No,0,1,1,0,0,True,False,False,False,True,1420,24,2,0,False,False,False,True
Female,0,No,71,Yes,Yes,113,No,0,0,1,1,0,True,False,False,False,True,8023,24,3,0,False,False,False,True
Female,0,No,31,Yes,No,79,No,0,0,1,0,0,False,True,True,False,False,2449,1,2,0,False,False,True,False
Female,1,No,1,Yes,Yes,70,Yes,0,0,1,1,1,True,False,True,False,False,70,1,3,1,True,False,False,False
Male,0,No,31,Yes,Yes,76,No,1,0,1,1,0,False,True,False,False,True,2356,24,3,0,False,False,True,False
Female,0,No,1,Yes,No,71,Yes,0,0,1,0,1,True,False,False,False,True,71,24,2,1,True,False,False,False
Male,0,No,1,Yes,Yes,69,Yes,1,0,1,1,1,False,True,False,True,False,69,12,3,1,True,False,False,False
Male,0,Yes,67,Yes,Yes,80,Yes,1,1,1,1,1,False,True,True,False,False,5360,1,3,0,False,False,False,True
Female,1,No,43,Yes,Yes,94,No,0,0,1,1,0,False,True,False,False,True,4042,24,3,0,False,False,True,False
Male,1,No,21,Yes,No,87,No,1,0,1,0,0,True,False,True,False,False,1827,1,2,0,False,True,False,False
Female,0,No,61,Yes,Yes,106,No,0,0,1,1,0,True,False,True,False,False,6466,1,3,0,False,False,False,True
Male,0,Yes,6,Yes,No,25,No,1,1,1,0,0,True,False,False,False,True,150,24,2,1,True,False,False,False
Female,0,No,24,Yes,Yes,20,No,0,0,1,1,0,True,False,False,False,True,480,24,3,0,False,True,False,False
Male,0,No,39,Yes,Yes,81,No,1,0,1,1,0,False,True,True,False,False,3159,1,3,0,False,False,True,False
Female,0,Yes,65,Yes,No,25,No,0,1,1,0,0,True,False,True,False,False,1625,1,2,0,False,False,False,True
Female,0,No,1,Yes,Yes,86,Yes,0,0,1,1,1,True,False,False,False,True,86,24,3,1,True,False,False,False
Male,0,No,6,Yes,No,88,No,1,0,1,0,0,True,False,True,False,False,528,1,2,1,True,False,False,False
Female,1,No,56,Yes,No,101,Yes,0,0,1,0,1,False,True,True,False,False,5656,1,2,0,False,False,False,True
Female,0,No,23,Yes,Yes,69,No,0,0,1,1,0,False,True,True,False,False,1587,1,3,0,False,True,False,False
Male,0,No,34,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,680,1,2,0,False,False,True,False
Male,0,No,21,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,420,1,2,0,False,True,False,False
Male,0,No,62,Yes,Yes,69,No,1,0,1,1,0,True,False,False,True,False,4278,12,3,0,False,False,False,True
Male,0,No,62,Yes,No,20,No,1,0,1,0,0,True,False,False,False,True,1240,24,2,0,False,False,False,True
Female,0,No,51,Yes,No,112,No,0,0,1,0,0,True,False,False,True,False,5712,12,2,0,False,False,False,True
Male,0,No,18,Yes,No,57,No,1,0,1,0,0,False,True,False,False,True,1026,24,2,0,False,True,False,False
Female,0,No,34,Yes,Yes,74,Yes,0,0,1,1,1,False,True,True,False,False,2516,1,3,0,False,False,True,False
Female,0,No,61,Yes,No,94,No,0,0,1,0,0,True,False,True,False,False,5734,1,2,0,False,False,False,True
Male,1,No,2,Yes,No,50,No,1,0,1,0,0,False,True,True,False,False,100,1,2,1,True,False,False,False
Male,0,Yes,72,Yes,No,55,No,1,1,1,0,0,True,False,True,False,False,3960,1,2,0,False,False,False,True
Female,0,No,53,Yes,Yes,110,No,0,0,1,1,0,False,True,True,False,False,5830,1,3,0,False,False,False,True
Male,0,No,6,Yes,No,79,No,1,0,1,0,0,True,False,True,False,False,474,1,2,1,True,False,False,False
Female,0,No,24,Yes,Yes,84,No,0,0,1,1,0,False,True,False,False,True,2016,24,3,0,False,True,False,False
Male,0,Yes,68,Yes,Yes,71,No,1,1,1,1,0,False,True,True,False,False,4828,1,3,0,False,False,False,True
Female,0,Yes,47,No,No,60,No,0,1,0,0,0,True,False,False,True,False,2820,12,1,0,False,False,True,False
Male,1,No,47,Yes,Yes,86,Yes,1,0,1,1,1,False,True,True,False,False,4042,1,3,0,False,False,True,False
Female,0,Yes,36,Yes,Yes,19,No,0,1,1,1,0,True,False,False,False,True,684,24,3,0,False,False,True,False
Female,0,Yes,61,Yes,Yes,101,No,0,1,1,1,0,True,False,False,True,False,6161,12,3,0,False,False,False,True
Male,0,No,72,Yes,Yes,79,No,1,0,1,1,0,False,True,True,False,False,5688,1,3,0,False,False,False,True
Female,0,Yes,35,Yes,No,55,No,0,1,1,0,0,False,True,True,False,False,1925,1,2,0,False,False,True,False
Female,0,No,25,Yes,No,27,No,0,0,1,0,0,True,False,False,True,False,675,12,2,0,False,False,True,False
Male,1,No,35,Yes,Yes,101,Yes,1,0,1,1,1,True,False,False,False,True,3535,24,3,0,False,False,True,False
Female,0,Yes,24,No,No,58,No,0,1,0,0,0,True,False,True,False,False,1392,1,1,0,False,True,False,False
Male,0,No,56,Yes,Yes,25,Yes,1,0,1,1,1,False,True,True,False,False,1400,1,3,0,False,False,False,True
Male,1,No,26,Yes,Yes,94,No,1,0,1,1,0,False,True,True,False,False,2444,1,3,0,False,False,True,False
Female,0,No,72,Yes,No,80,No,0,0,1,0,0,True,False,True,False,False,5760,1,2,0,False,False,False,True
Female,0,No,37,Yes,Yes,65,No,0,0,1,1,0,True,False,True,False,False,2405,1,3,0,False,False,True,False
Male,0,No,7,Yes,Yes,74,Yes,1,0,1,1,1,False,True,True,False,False,518,1,3,0,True,False,False,False
Male,0,No,69,Yes,No,79,Yes,1,0,1,0,1,False,True,True,False,False,5451,1,2,0,False,False,False,True
Male,0,Yes,8,Yes,No,20,No,1,1,1,0,0,False,True,True,False,False,160,1,2,0,True,False,False,False
Female,0,Yes,12,No,No,30,No,0,1,0,0,0,False,True,True,False,False,360,1,1,0,True,False,False,False
Male,0,Yes,44,Yes,No,26,No,1,1,1,0,0,False,True,True,False,False,1144,1,2,0,False,False,True,False
Male,0,Yes,72,Yes,No,81,No,1,1,1,0,0,True,False,True,False,False,5832,1,2,0,False,False,False,True
Male,0,No,56,Yes,No,94,Yes,1,0,1,0,1,True,False,True,False,False,5264,1,2,0,False,False,False,True
Female,0,No,10,Yes,No,20,No,0,0,1,0,0,True,False,False,False,True,200,24,2,0,True,False,False,False
Male,1,No,1,Yes,No,69,Yes,1,0,1,0,1,True,False,True,False,False,69,1,2,1,True,False,False,False
Male,0,Yes,47,Yes,No,54,No,1,1,1,0,0,True,False,True,False,False,2538,1,2,0,False,False,True,False
Male,0,No,44,Yes,Yes,20,No,1,0,1,1,0,False,True,False,False,True,880,24,3,0,False,False,True,False
Male,0,No,3,Yes,No,78,Yes,1,0,1,0,1,True,False,True,False,False,234,1,2,1,True,False,False,False
Female,0,No,8,Yes,Yes,71,Yes,0,0,1,1,1,False,True,False,False,True,568,24,3,0,True,False,False,False
Male,0,No,16,Yes,Yes,21,No,1,0,1,1,0,False,True,True,False,False,336,1,3,0,False,True,False,False
Male,0,Yes,72,Yes,Yes,82,No,1,1,1,1,0,False,True,False,False,True,5904,24,3,0,False,False,False,True
Female,0,No,1,Yes,No,46,Yes,0,0,1,0,1,True,False,False,True,False,46,12,2,1,True,False,False,False
Female,1,No,71,Yes,No,89,No,0,0,1,0,0,True,False,True,False,False,6319,1,2,0,False,False,False,True
Female,1,No,56,Yes,No,68,No,0,0,1,0,0,True,False,False,False,True,3808,24,2,0,False,False,False,True
Male,0,Yes,11,Yes,Yes,65,No,1,1,1,1,0,False,True,True,False,False,715,1,3,0,True,False,False,False
Female,0,No,60,Yes,No,81,No,0,0,1,0,0,True,False,False,True,False,4860,12,2,0,False,False,False,True
Female,1,No,42,Yes,No,105,No,0,0,1,0,0,True,False,False,False,True,4410,24,2,0,False,False,True,False
Female,0,No,2,Yes,Yes,51,No,0,0,1,1,0,True,False,False,True,False,102,12,3,1,True,False,False,False
Female,0,No,9,Yes,No,20,No,0,0,1,0,0,True,False,False,True,False,180,12,2,0,True,False,False,False
Male,0,No,1,Yes,No,75,No,1,0,1,0,0,False,True,False,False,True,75,24,2,1,True,False,False,False
Male,0,Yes,52,No,No,50,No,1,1,0,0,0,False,True,True,False,False,2600,1,1,0,False,False,False,True
Male,1,No,35,Yes,No,99,Yes,1,0,1,0,1,True,False,False,True,False,3465,12,2,0,False,False,True,False
Male,0,Yes,20,Yes,No,19,Yes,1,1,1,0,1,False,True,False,True,False,380,12,2,0,False,True,False,False
Female,0,No,15,Yes,Yes,75,No,0,0,1,1,0,False,True,True,False,False,1125,1,3,0,False,True,False,False
Male,0,No,17,Yes,No,71,No,1,0,1,0,0,True,False,False,True,False,1207,12,2,0,False,True,False,False
Male,0,No,30,Yes,No,90,Yes,1,0,1,0,1,False,True,True,False,False,2700,1,2,0,False,False,True,False
Female,0,No,1,Yes,Yes,96,No,0,0,1,1,0,False,True,True,False,False,96,1,3,1,True,False,False,False
Male,0,No,10,Yes,No,85,Yes,1,0,1,0,1,False,True,True,False,False,850,1,2,0,True,False,False,False
Female,0,No,13,Yes,No,70,No,0,0,1,0,0,True,False,True,False,False,910,1,2,0,False,True,False,False
Male,0,No,4,Yes,Yes,100,Yes,1,0,1,1,1,True,False,False,False,True,400,24,3,1,True,False,False,False
Female,1,No,3,Yes,No,70,Yes,0,0,1,0,1,True,False,True,False,False,210,1,2,1,True,False,False,False
Female,0,No,59,Yes,No,80,No,0,0,1,0,0,False,True,True,False,False,4720,1,2,0,False,False,False,True
Female,0,No,2,Yes,No,70,Yes,0,0,1,0,1,True,False,True,False,False,140,1,2,1,True,False,False,False
Female,0,Yes,14,Yes,No,81,No,0,1,1,0,0,True,False,True,False,False,1134,1,2,0,False,True,False,False
Male,0,No,1,No,No,25,Yes,1,0,0,0,1,True,False,True,False,False,25,1,1,1,True,False,False,False
